timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-10-21T16:02:01,codecarbon,a8b88eaa-dcd8-45c8-a84e-09b212b960a7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0453745368868112,5.108137368599665e-07,1.125771791642113e-05,42.5,135.07833713538466,11.628275871276855,5.345315012770394e-07,1.4888900921050665e-06,1.265674080445874e-07,2.149989001426693e-06,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:02:05,codecarbon,a8b88eaa-dcd8-45c8-a84e-09b212b960a7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.166735865175724,9.06814383725083e-05,2.176318377423331e-05,42.5,277.67589655201755,11.628275871276855,4.918845413744243e-05,0.0003190608108241,1.3424290516637984e-05,0.0003816735554781,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:02:13,codecarbon,8a3b5440-88d1-4809-a425-ef3bb5dfa521,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0485960841178894,1.904112844966687e-07,3.9182433719299125e-06,42.5,7.138105226229473,11.628275871276855,5.723955678857036e-07,8.777783477853519e-08,1.4125799566088837e-07,8.014313983251272e-07,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:02:17,codecarbon,8a3b5440-88d1-4809-a425-ef3bb5dfa521,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.152389355003834,9.216361683066172e-05,2.219532152484689e-05,42.5,285.8241590244735,11.628275871276855,4.901902089930243e-05,0.0003255135937507,1.3379354467444095e-05,0.0003879119691175,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:02:33,codecarbon,6d1e4da3-aad3-4ba2-aa6e-78dd4be2c844,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.872767236083746,4.816680021947764e-05,1.2437308333610386e-05,42.5,134.4640956861739,11.628275871276855,4.57188852946274e-05,0.0001445167823135,1.2495941260424309e-05,0.0002027316088685,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:02:40,codecarbon,ea1a4ac7-567f-4a0d-9738-81d33e8e81ba,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0448079723864793,5.575723138038182e-07,1.244359617513207e-05,42.5,149.4880261325906,11.628275871276855,5.278611219384605e-07,1.6891680019170965e-06,1.2976434639693076e-07,2.346793470252488e-06,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:02:45,codecarbon,ea1a4ac7-567f-4a0d-9738-81d33e8e81ba,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.3760400004684925,9.683309498227164e-05,2.212801870456048e-05,42.5,282.9333956292038,11.628275871276855,5.165927274178507e-05,0.0003417999956667,1.4106296420949056e-05,0.0004075655648294,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:02:56,codecarbon,62541aff-0e87-40db-b441-2d430a05ebf5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0451663378626108,9.297222718629752e-07,2.058440679186898e-05,42.5,283.5782375961875,11.628275871276855,5.318707424319453e-07,3.2497248270146883e-06,1.3155811975183634e-07,3.91315368919847e-06,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:03:00,codecarbon,62541aff-0e87-40db-b441-2d430a05ebf5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.160813085734844,0.0001066214333764,2.562514373499652e-05,42.5,335.28370070650755,11.628275871276855,4.91180712926305e-05,0.0003862333645372,1.34127467560574e-05,0.0004487641825859,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:03:09,codecarbon,17ab51e0-d24d-4ec3-b7e1-13f85cbb64a3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0504750926047563,1.0243147917719507e-06,2.029347028231956e-05,42.5,278.6996351208423,11.628275871276855,5.947337291824321e-07,3.5694472870773097e-06,1.4710777140277908e-07,4.311288787662521e-06,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
